n,ns
0.5630630630630631,0.5359161863200025
0.5635635635635635,0.5363102061600915
0.5640640640640641,0.5367042179752726
0.5645645645645646,0.5370982217655457
0.565065065065065,0.5374922175309107
0.5655655655655656,0.5378862052713678
0.566066066066066,0.5382801849869168
0.5665665665665666,0.5386741566775579
0.5670670670670671,0.539068120343291
0.5675675675675675,0.539462075984116
0.5680680680680681,0.5398560236000332
0.5685685685685685,0.5402499631910422
0.5690690690690691,0.5406438947571433
0.5695695695695696,0.5410378182983364
0.57007007007007,0.5414317338146214
0.5705705705705706,0.5418256413059985
0.571071071071071,0.5422195407724675
0.5715715715715716,0.5426134322140286
0.5720720720720721,0.5430073156306817
0.5725725725725725,0.5434011910224268
0.5730730730730731,0.5437950583892639
0.5735735735735735,0.5441889177311929
0.5740740740740741,0.5445827690482141
0.5745745745745746,0.5449766123403271
0.575075075075075,0.5453704476075322
0.5755755755755756,0.5457642748498293
0.5760760760760761,0.5461580940672184
0.5765765765765766,0.5465519052596994
0.5770770770770771,0.5469457084272725
0.5775775775775776,0.5473395035699375
0.5780780780780781,0.5477332906876946
0.5785785785785786,0.5481270697805438
0.5790790790790791,0.5485208408484847
0.5795795795795796,0.5489146038915179
0.58008008008008,0.549308358909643
0.5805805805805806,0.5497021059028601
0.5810810810810811,0.5500958448711692
0.5815815815815816,0.5504895758145703
0.5820820820820821,0.5508832987330634
0.5825825825825826,0.5512770136266485
0.5830830830830831,0.5516707204953255
0.5835835835835836,0.5520644193390947
0.5840840840840841,0.5524581101579558
0.5845845845845846,0.5528517929519088
0.585085085085085,0.5532454677209538
0.5855855855855856,0.553639134465091
0.5860860860860861,0.5540327931843201
0.5865865865865866,0.5544264438786412
0.5870870870870871,0.5548200865480543
0.5875875875875876,0.5552137211925594
0.5880880880880881,0.5556073478121564
0.5885885885885886,0.5560009664068455
0.5890890890890891,0.5563945769766266
0.5895895895895896,0.5567881795214997
0.5900900900900901,0.5571817740414649
0.5905905905905906,0.5575753605365219
0.5910910910910911,0.5579689390066711
0.5915915915915916,0.5583625094519121
0.5920920920920921,0.5587560718722453
0.5925925925925926,0.5591496262676703
0.5930930930930931,0.5595431726381874
0.5935935935935936,0.5599367109837965
0.5940940940940941,0.5603302413044976
0.5945945945945946,0.5607237636002907
0.5950950950950951,0.5611172778711758
0.5955955955955956,0.5615107841171529
0.5960960960960962,0.5619042823382221
0.5965965965965966,0.5622977725343832
0.5970970970970971,0.5626912547056363
0.5975975975975976,0.5630847288519814
0.5980980980980981,0.5634781949734184
0.5985985985985987,0.5638716530699477
0.5990990990990991,0.5642651031415686
0.5995995995995996,0.5646585451882817
0.6001001001001001,0.5650519792100868
0.6006006006006006,0.5654454052069839
0.6011011011011012,0.5658388231789732
0.6016016016016016,0.5662322331260542
0.6021021021021021,0.5666256350482273
0.6026026026026026,0.5670190289454924
0.6031031031031031,0.5674124148178497
0.6036036036036037,0.5678057926652986
0.6041041041041041,0.5681991624878397
0.6046046046046046,0.5685925242854729
0.6051051051051051,0.568985878058198
0.6056056056056056,0.5693792238060151
0.6061061061061062,0.5697725615289243
0.6066066066066066,0.5701658912269254
0.6071071071071071,0.5705592129000185
0.6076076076076076,0.5709525265482036
0.6081081081081081,0.5713458321714807
0.6086086086086087,0.5717391297698499
0.6091091091091091,0.5721324193433109
0.6096096096096096,0.572525700891864
0.6101101101101101,0.5729189744155092
0.6106106106106106,0.5733122399142463
0.6111111111111112,0.5737054973880755
0.6116116116116116,0.5740987468369965
0.6121121121121121,0.5744919882610098
0.6126126126126126,0.5748852216601148
0.6131131131131131,0.575278447034312
0.6136136136136137,0.5756716643836011
0.6141141141141141,0.5760648737079821
0.6146146146146146,0.5764580750074553
0.6151151151151151,0.5768512682820204
0.6156156156156156,0.5772444535316775
0.6161161161161162,0.5776376307564267
0.6166166166166166,0.5780307999562678
0.6171171171171171,0.578423961131201
0.6176176176176176,0.5788171142812261
0.6181181181181181,0.5792102594063432
0.6186186186186187,0.5796033965065523
0.6191191191191191,0.5799965255818534
0.6196196196196196,0.5803896466322467
0.6201201201201201,0.5807827596577317
0.6206206206206206,0.5811758646583088
0.6211211211211212,0.5815689616339781
0.6216216216216216,0.5819620505847392
0.6221221221221221,0.5823551315105923
0.6226226226226226,0.5827482044115374
0.6231231231231231,0.5831412692875745
0.6236236236236237,0.5835343261387037
0.6241241241241241,0.5839273749649248
0.6246246246246246,0.584320415766238
0.6251251251251251,0.5847134485426431
0.6256256256256256,0.5851064732941402
0.6261261261261262,0.5854994900207294
0.6266266266266266,0.5858924987224104
0.6271271271271271,0.5862854993991837
0.6276276276276276,0.5866784920510487
0.6281281281281281,0.5870714766780059
0.6286286286286287,0.587464453280055
0.6291291291291291,0.5878574218571961
0.6296296296296297,0.5882503824094294
0.6301301301301301,0.5886433349367545
0.6306306306306306,0.5890362794391717
0.6311311311311312,0.5894292159166807
0.6316316316316316,0.5898221443692819
0.6321321321321322,0.590215064796975
0.6326326326326326,0.5906079771997602
0.6331331331331331,0.5910008815776373
0.6336336336336337,0.5913937779306065
0.6341341341341341,0.5917866662586677
0.6346346346346347,0.5921795465618208
0.6351351351351351,0.5925724188400658
0.6356356356356356,0.5929652830934031
0.6361361361361362,0.5933581393218323
0.6366366366366366,0.5937509875253535
0.6371371371371372,0.5941438277039666
0.6376376376376376,0.5945366598576718
0.6381381381381381,0.5949294839864689
0.6386386386386387,0.595322300090358
0.6391391391391391,0.5957151081693393
0.6396396396396397,0.5961079082234124
0.6401401401401401,0.5965007002525775
0.6406406406406406,0.5968934842568347
0.6411411411411412,0.5972862602361839
0.6416416416416416,0.597679028190625
0.6421421421421422,0.5980717881201582
0.6426426426426426,0.5984645400247832
0.6431431431431431,0.5988572839045004
0.6436436436436437,0.5992500197593096
0.6441441441441441,0.5996427475892108
0.6446446446446447,0.6000354673942039
0.6451451451451451,0.6004281791742891
0.6456456456456456,0.6008208829294663
0.6461461461461462,0.6012135786597355
0.6466466466466466,0.6016062663650965
0.6471471471471472,0.6019989460455497
0.6476476476476476,0.6023916177010948
0.6481481481481481,0.6027842813317321
0.6486486486486487,0.6031769369374613
0.6491491491491491,0.6035695845182825
0.6496496496496497,0.6039622240741955
0.6501501501501501,0.6043548556052007
0.6506506506506506,0.6047474791112979
0.6511511511511512,0.6051400945924872
0.6516516516516516,0.6055327020487682
0.6521521521521522,0.6059253014801416
0.6526526526526526,0.6063178928866066
0.6531531531531531,0.6067104762681639
0.6536536536536537,0.607103051624813
0.6541541541541541,0.6074956189565541
0.6546546546546547,0.6078881782633874
0.6551551551551551,0.6082807295453124
0.6556556556556556,0.6086732728023296
0.6561561561561562,0.6090658080344389
0.6566566566566566,0.60945833524164
0.6571571571571572,0.6098508544239332
0.6576576576576576,0.6102433655813184
0.6581581581581581,0.6106358687137956
0.6586586586586587,0.6110283638213647
0.6591591591591591,0.6114208509040259
0.6596596596596597,0.6118133299617792
0.6601601601601601,0.6122058009946243
0.6606606606606606,0.6125982640025615
0.6611611611611612,0.6129907189855907
0.6616616616616616,0.6133831659437118
0.6621621621621622,0.613775604876925
0.6626626626626626,0.6141680357852302
0.6631631631631631,0.6145604586686273
0.6636636636636637,0.6149528735271166
0.6641641641641641,0.6153452803606977
0.6646646646646647,0.6157376791693709
0.6651651651651651,0.616130069953136
0.6656656656656657,0.6165224527119932
0.6661661661661662,0.6169148274459424
0.6666666666666666,0.6173071941549837
0.6671671671671672,0.6176995528391169
0.6676676676676676,0.618091903498342
0.6681681681681682,0.6184842461326592
0.6686686686686687,0.6188765807420684
0.6691691691691691,0.6192689073265696
0.6696696696696697,0.6196612258861628
0.6701701701701701,0.6200535364208479
0.6706706706706707,0.6204458389306251
0.6711711711711712,0.6208381334154944
0.6716716716716716,0.6212304198754556
0.6721721721721722,0.6216226983105088
0.6726726726726726,0.622014968720654
0.6731731731731732,0.6224072311058912
0.6736736736736737,0.6227994854662204
0.6741741741741741,0.6231917318016416
0.6746746746746747,0.6235839701121548
0.6751751751751751,0.6239762003977599
0.6756756756756757,0.6243684226584572
0.6761761761761762,0.6247606368942464
0.6766766766766766,0.6251528431051275
0.6771771771771772,0.6255450412911008
0.6776776776776776,0.6259372314521658
0.6781781781781782,0.6263294135883232
0.6786786786786787,0.6267215876995724
0.6791791791791791,0.6271137537859135
0.6796796796796797,0.6275059118473467
0.6801801801801801,0.6278980618838719
0.6806806806806807,0.6282902038954892
0.6811811811811812,0.6286823378821984
0.6816816816816816,0.6290744638439996
0.6821821821821822,0.6294665817808928
0.6826826826826826,0.6298586916928779
0.6831831831831832,0.6302507935799552
0.6836836836836837,0.6306428874421244
0.6841841841841843,0.6310349732793856
0.6846846846846847,0.6314270510917388
0.6851851851851851,0.631819120879184
0.6856856856856857,0.6322111826417213
0.6861861861861862,0.6326032363793506
0.6866866866866868,0.6329952820920717
0.6871871871871872,0.6333873197798849
0.6876876876876876,0.6337793494427901
0.6881881881881882,0.6341713710807872
0.6886886886886887,0.6345633846938765
0.6891891891891893,0.6349553902820578
0.6896896896896897,0.635347387845331
0.6901901901901901,0.6357393773836961
0.6906906906906907,0.6361313588971533
0.6911911911911912,0.6365233323857027
0.6916916916916918,0.6369152978493439
0.6921921921921922,0.6373072552880771
0.6926926926926926,0.6376992047019022
0.6931931931931932,0.6380911460908194
0.6936936936936937,0.6384830794548287
0.6941941941941943,0.63887500479393
0.6946946946946947,0.6392669221081231
0.6951951951951951,0.6396588313974083
0.6956956956956957,0.6400507326617856
0.6961961961961962,0.6404426259012549
0.6966966966966968,0.6408345111158161
0.6971971971971972,0.6412263883054693
0.6976976976976976,0.6416182574702145
0.6981981981981982,0.6420101186100517
0.6986986986986987,0.6424019717249809
0.6991991991991993,0.6427938168150023
0.6996996996996997,0.6431856538801154
0.7002002002002001,0.6435774829203206
0.7007007007007007,0.6439693039356178
0.7012012012012012,0.6443611169260071
0.7017017017017018,0.6447529218914884
0.7022022022022022,0.6451447188320616
0.7027027027027027,0.6455365077477269
0.7032032032032032,0.6459282886384841
0.7037037037037037,0.6463200615043333
0.7042042042042043,0.6467118263452745
0.7047047047047047,0.6471035831613077
0.7052052052052052,0.647495331952433
0.7057057057057057,0.6478870727186502
0.7062062062062062,0.6482788054599594
0.7067067067067068,0.6486705301763607
0.7072072072072072,0.6490622468678539
0.7077077077077077,0.6494539555344392
0.7082082082082082,0.6498456561761163
0.7087087087087087,0.6502373487928856
0.7092092092092093,0.6506290333847469
0.7097097097097097,0.6510207099517
0.7102102102102102,0.6514123784937453
0.7107107107107107,0.6518040390108826
0.7112112112112112,0.6521956915031119
0.7117117117117118,0.6525873359704331
0.7122122122122122,0.6529789724128463
0.7127127127127127,0.6533706008303516
0.7132132132132132,0.6537622212229488
0.7137137137137137,0.6541538335906381
0.7142142142142143,0.6545454379334192
0.7147147147147147,0.6549370342512926
0.7152152152152152,0.6553286225442578
0.7157157157157157,0.655720202812315
0.7162162162162162,0.6561117750554643
0.7167167167167168,0.6565033392737055
0.7172172172172172,0.6568948954670387
0.7177177177177178,0.6572864436354641
0.7182182182182182,0.6576779837789812
0.7187187187187187,0.6580695158975904
0.7192192192192193,0.6584610399912918
0.7197197197197197,0.658852556060085
0.7202202202202203,0.6592440641039703
0.7207207207207207,0.6596355641229474
0.7212212212212212,0.6600270561170167
0.7217217217217218,0.6604185400861781
0.7222222222222222,0.6608100160304312
0.7227227227227228,0.6612014839497765
0.7232232232232232,0.6615929438442137
0.7237237237237237,0.661984395713743
0.7242242242242243,0.6623758395583643
0.7247247247247247,0.6627672753780776
0.7252252252252253,0.6631587031728828
0.7257257257257257,0.66355012294278
0.7262262262262262,0.6639415346877693
0.7267267267267268,0.6643329384078507
0.7272272272272272,0.6647243341030238
0.7277277277277278,0.6651157217732891
0.7282282282282282,0.6655071014186463
0.7287287287287287,0.6658984730390957
0.7292292292292293,0.6662898366346369
0.7297297297297297,0.6666811922052701
0.7302302302302303,0.6670725397509955
0.7307307307307307,0.6674638792718126
0.7312312312312312,0.667855210767722
0.7317317317317318,0.6682465342387233
0.7322322322322322,0.6686378496848164
0.7327327327327328,0.6690291571060017
0.7332332332332332,0.669420456502279
0.7337337337337337,0.6698117478736483
0.7342342342342343,0.6702030312201096
0.7347347347347347,0.6705943065416629
0.7352352352352353,0.6709855738383081
0.7357357357357357,0.6713768331100454
0.7362362362362362,0.6717680843568746
0.7367367367367368,0.6721593275787959
0.7372372372372372,0.6725505627758092
0.7377377377377378,0.6729417899479144
0.7382382382382382,0.6733330090951117
0.7387387387387387,0.673724220217401
0.7392392392392393,0.6741154233147824
0.7397397397397397,0.6745066183872556
0.7402402402402403,0.6748978054348209
0.7407407407407407,0.6752889844574781
0.7412412412412412,0.6756801554552274
0.7417417417417418,0.6760713184280687
0.7422422422422422,0.676462473376002
0.7427427427427428,0.6768536202990272
0.7432432432432432,0.6772447591971444
0.7437437437437437,0.6776358900703537
0.7442442442442443,0.6780270129186551
0.7447447447447447,0.6784181277420483
0.7452452452452453,0.6788092345405337
0.7457457457457457,0.6792003333141109
0.7462462462462462,0.6795914240627802
0.7467467467467468,0.6799825067865415
0.7472472472472472,0.6803735814853947
0.7477477477477478,0.6807646481593401
0.7482482482482482,0.6811557068083773
0.7487487487487487,0.6815467574325066
0.7492492492492493,0.681937800031728
0.7497497497497497,0.6823288346060412
0.7502502502502503,0.6827198611554465
0.7507507507507507,0.6831108796799438
0.7512512512512513,0.6835018901795331
0.7517517517517518,0.6838928926542144
0.7522522522522522,0.6842838871039876
0.7527527527527528,0.6846748735288529
0.7532532532532532,0.6850658519288102
0.7537537537537538,0.6854568223038595
0.7542542542542543,0.6858477846540009
0.7547547547547547,0.6862387389792342
0.7552552552552553,0.6866296852795594
0.7557557557557557,0.6870206235549766
0.7562562562562563,0.687411553805486
0.7567567567567568,0.6878024760310874
0.7572572572572572,0.6881933902317805
0.7577577577577578,0.6885842964075659
0.7582582582582582,0.6889751945584431
0.7587587587587588,0.6893660846844125
0.7592592592592593,0.6897569667854738
0.7597597597597597,0.6901478408616271
0.7602602602602603,0.6905387069128723
0.7607607607607607,0.6909295649392097
0.7612612612612613,0.6913204149406389
0.7617617617617618,0.6917112569171603
0.7622622622622622,0.6921020908687736
0.7627627627627628,0.6924929167954789
0.7632632632632632,0.6928837346972762
0.7637637637637638,0.6932745445741655
0.7642642642642643,0.6936653464261469
0.7647647647647647,0.69405614025322
0.7652652652652653,0.6944469260553854
0.7657657657657657,0.6948377038326427
0.7662662662662663,0.6952284735849921
0.7667667667667668,0.6956192353124333
0.7672672672672672,0.6960099890149666
0.7677677677677678,0.696400734692592
0.7682682682682682,0.6967914723453092
0.7687687687687688,0.6971822019731185
0.7692692692692693,0.6975729235760199
0.7697697697697697,0.6979636371540132
0.7702702702702703,0.6983543427070985
0.7707707707707707,0.6987450402352757
0.7712712712712713,0.6991357297385451
0.7717717717717718,0.6995264112169064
0.7722722722722722,0.6999170846703597
0.7727727727727728,0.700307750098905
0.7732732732732732,0.7006984075025423
0.7737737737737738,0.7010890568812717
0.7742742742742743,0.701479698235093
0.7747747747747749,0.7018703315640064
0.7752752752752753,0.7022609568680116
0.7757757757757757,0.7026515741471089
0.7762762762762763,0.7030421834012983
0.7767767767767768,0.7034327846305797
0.7772772772772774,0.703823377834953
0.7777777777777778,0.7042139630144182
0.7782782782782782,0.7046045401689756
0.7787787787787788,0.7049951092986249
0.7792792792792793,0.7053856704033662
0.7797797797797799,0.7057762234831996
0.7802802802802803,0.7061667685381249
0.7807807807807807,0.7065573055681421
0.7812812812812813,0.7069478345732515
0.7817817817817818,0.7073383555534529
0.7822822822822824,0.7077288685087462
0.7827827827827828,0.7081193734391314
0.7832832832832832,0.7085098703446088
0.7837837837837838,0.7089003592251781
0.7842842842842843,0.7092908400808395
0.7847847847847849,0.7096813129115929
0.7852852852852853,0.7100717777174381
0.7857857857857857,0.7104622344983754
0.7862862862862863,0.7108526832544048
0.7867867867867868,0.7112431239855261
0.7872872872872874,0.7116335566917396
0.7877877877877878,0.7120239813730448
0.7882882882882882,0.7124143980294421
0.7887887887887888,0.7128048066609314
0.7892892892892893,0.7131952072675128
0.7897897897897899,0.7135855998491862
0.7902902902902903,0.7139759844059514
0.7907907907907907,0.7143663609378088
0.7912912912912913,0.7147567294447581
0.7917917917917918,0.7151470899267995
0.7922922922922924,0.7155374423839329
0.7927927927927928,0.7159277868161582
0.7932932932932932,0.7163181232234754
0.7937937937937938,0.7167084516058848
0.7942942942942943,0.7170987719633861
0.7947947947947949,0.7174890842959796
0.7952952952952953,0.7178793886036648
0.7957957957957957,0.7182696848864422
0.7962962962962963,0.7186599731443115
0.7967967967967968,0.7190502533772729
0.7972972972972974,0.7194405255853262
0.7977977977977978,0.7198307897684716
0.7982982982982982,0.7202210459267089
0.7987987987987988,0.7206112940600382
0.7992992992992993,0.7210015341684597
0.7997997997997999,0.721391766251973
0.8003003003003003,0.7217819903105783
0.8008008008008007,0.7221722063442756
0.8013013013013013,0.722562414353065
0.8018018018018018,0.7229526143369464
0.8023023023023024,0.7233428062959197
0.8028028028028028,0.723732990229985
0.8033033033033032,0.7241231661391423
0.8038038038038038,0.7245133340233917
0.8043043043043043,0.7249034938827331
0.8048048048048049,0.7252936457171665
0.8053053053053053,0.7256837895266919
0.8058058058058057,0.7260739253113091
0.8063063063063063,0.7264640530710185
0.8068068068068068,0.7268541728058199
0.8073073073073074,0.7272442845157133
0.8078078078078078,0.7276343882006986
0.8083083083083082,0.7280244838607759
0.8088088088088088,0.7284145714959454
0.8093093093093093,0.7288046511062067
0.8098098098098099,0.72919472269156
0.8103103103103103,0.7295847862520054
0.8108108108108107,0.7299748417875427
0.8113113113113113,0.7303648892981721
0.8118118118118118,0.7307549287838935
0.8123123123123124,0.7311449602447069
0.8128128128128128,0.7315349836806122
0.8133133133133132,0.7319249990916095
0.8138138138138138,0.7323150064776989
0.8143143143143143,0.7327050058388803
0.8148148148148149,0.7330949971751537
0.8153153153153153,0.733484980486519
0.8158158158158157,0.7338749557729763
0.8163163163163163,0.7342649230345257
0.8168168168168168,0.7346548822711672
0.8173173173173174,0.7350448334829005
0.8178178178178178,0.7354347766697258
0.8183183183183182,0.7358247118316432
0.8188188188188188,0.7362146389686526
0.8193193193193193,0.736604558080754
0.8198198198198199,0.7369944691679473
0.8203203203203203,0.7373843722302327
0.8208208208208208,0.73777426726761
0.8213213213213213,0.7381641542800794
0.8218218218218218,0.7385540332676408
0.8223223223223224,0.7389439042302942
0.8228228228228228,0.7393337671680396
0.8233233233233233,0.7397236220808769
0.8238238238238238,0.7401134689688063
0.8243243243243243,0.7405033078318277
0.8248248248248249,0.7408931386699411
0.8253253253253253,0.7412829614831464
0.8258258258258258,0.7416727762714438
0.8263263263263263,0.7420625830348332
0.8268268268268268,0.7424523817733146
0.8273273273273274,0.742842172486888
0.8278278278278278,0.7432319551755533
0.8283283283283283,0.7436217298393106
0.8288288288288288,0.7440114964781601
0.8293293293293293,0.7444012550921015
0.8298298298298299,0.7447910056811349
0.8303303303303303,0.7451807482452603
0.8308308308308308,0.7455704827844776
0.8313313313313313,0.745960209298787
0.8318318318318318,0.7463499277881884
0.8323323323323324,0.7467396382526819
0.8328328328328328,0.7471293406922672
0.8333333333333333,0.7475190351069445
0.8338338338338338,0.747908721496714
0.8343343343343343,0.7482983998615753
0.8348348348348349,0.7486880702015288
0.8353353353353353,0.7490777325165741
0.8358358358358358,0.7494673868067114
0.8363363363363363,0.749857033071941
0.8368368368368369,0.7502466713122623
0.8373373373373374,0.7506363015276758
0.8378378378378378,0.7510259237181811
0.8383383383383383,0.7514155378837785
0.8388388388388388,0.7518051440244679
0.8393393393393394,0.7521947421402493
0.8398398398398399,0.7525843322311228
0.8403403403403403,0.752973914297088
0.8408408408408408,0.7533634883381454
0.8413413413413413,0.7537530543542948
0.8418418418418419,0.7541426123455363
0.8423423423423424,0.7545321623118697
0.8428428428428428,0.7549217042532951
0.8433433433433433,0.7553112381698124
0.8438438438438438,0.7557007640614218
0.8443443443443444,0.7560902819281232
0.8448448448448449,0.7564797917699166
0.8453453453453453,0.756869293586802
0.8458458458458458,0.7572587873787794
0.8463463463463463,0.7576482731458488
0.8468468468468469,0.7580377508880103
0.8473473473473474,0.7584272206052637
0.8478478478478478,0.758816682297609
0.8483483483483483,0.7592061359650464
0.8488488488488488,0.7595955816075759
0.8493493493493494,0.7599850192251973
0.8498498498498499,0.7603744488179107
0.8503503503503503,0.760763870385716
0.8508508508508508,0.7611532839286135
0.8513513513513513,0.7615426894466029
0.8518518518518519,0.7619320869396843
0.8523523523523524,0.7623214764078577
0.8528528528528528,0.7627108578511231
0.8533533533533533,0.7631002312694805
0.8538538538538538,0.7634895966629299
0.8543543543543544,0.7638789540314714
0.8548548548548549,0.7642683033751049
0.8553553553553553,0.7646576446938302
0.8558558558558558,0.7650469779876475
0.8563563563563563,0.765436303256557
0.8568568568568569,0.7658256205005585
0.8573573573573574,0.7662149297196519
0.8578578578578578,0.7666042309138372
0.8583583583583583,0.7669935240831146
0.8588588588588588,0.767382809227484
0.8593593593593594,0.7677720863469455
0.8598598598598599,0.768161355441499
0.8603603603603603,0.7685506165111443
0.8608608608608608,0.7689398695558818
0.8613613613613613,0.7693291145757112
0.8618618618618619,0.7697183515706326
0.8623623623623624,0.7701075805406461
0.8628628628628628,0.7704968014857515
0.8633633633633633,0.7708860144059488
0.8638638638638638,0.7712752193012383
0.8643643643643644,0.7716644161716197
0.8648648648648649,0.7720536050170932
0.8653653653653653,0.7724427858376586
0.8658658658658658,0.772831958633316
0.8663663663663663,0.7732211234040655
0.8668668668668669,0.7736102801499068
0.8673673673673674,0.7739994288708404
0.8678678678678678,0.7743885695668657
0.8683683683683684,0.7747777022379831
0.8688688688688688,0.7751668268841926
0.8693693693693694,0.7755559435054941
0.8698698698698699,0.7759450521018875
0.8703703703703703,0.7763341526733729
0.8708708708708709,0.7767232452199503
0.8713713713713713,0.7771123297416197
0.8718718718718719,0.7775014062383812
0.8723723723723724,0.7778904747102346
0.8728728728728729,0.7782795351571801
0.8733733733733734,0.7786685875792175
0.8738738738738738,0.7790576319763469
0.8743743743743744,0.7794466683485684
0.8748748748748749,0.7798356966958818
0.8753753753753754,0.7802247170182872
0.8758758758758759,0.7806137293157847
0.8763763763763763,0.7810027335883741
0.8768768768768769,0.7813917298360555
0.8773773773773774,0.781780718058829
0.8778778778778779,0.7821696982566944
0.8783783783783784,0.7825586704296519
0.8788788788788788,0.7829476345777013
0.8793793793793794,0.7833365907008427
0.8798798798798799,0.7837255387990762
0.8803803803803804,0.7841144788724016
0.8808808808808809,0.7845034109208191
0.8813813813813813,0.7848923349443285
0.8818818818818819,0.78528125094293
0.8823823823823824,0.7856701589166235
0.8828828828828829,0.7860590588654088
0.8833833833833834,0.7864479507892863
0.8838838838838838,0.7868368346882557
0.8843843843843844,0.7872257105623172
0.8848848848848849,0.7876145784114706
0.8853853853853854,0.7880034382357161
0.8858858858858859,0.7883922900350536
0.8863863863863863,0.788781133809483
0.8868868868868869,0.7891699695590044
0.8873873873873874,0.789558797283618
0.8878878878878879,0.7899476169833234
0.8883883883883884,0.7903364286581208
0.8888888888888888,0.7907252323080103
0.8893893893893894,0.7911140279329917
0.8898898898898899,0.7915028155330652
0.8903903903903904,0.7918915951082306
0.8908908908908909,0.7922803666584881
0.8913913913913913,0.7926691301838376
0.8918918918918919,0.793057885684279
0.8923923923923924,0.7934466331598125
