shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,LocalVariables.ScanID5,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalMotVariables2.MotDetuningCompressed,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.ReloadLatticeRampTime,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.LatticeFreezeRampTime,LocalVariables.ScanID3,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.UnloadLatticeXPower,LocalVariables.DMDID2,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,LocalVariables.ScanID4,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.DMDModulationFrequency,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.LoadWithDmd0InitialPower,LocalVariables.ShotTypeID,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.SecondDMD1RampPower,LocalVariables.DMDID,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.IsRoundTripReloading,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,LocalVariables.XbarFrequency,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.DMDModulationAmplitude,LocalVariables.ScanID2,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning
10,10,2025/10/12 07:35:32,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,10.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
11,11,2025/10/12 07:35:48,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,11.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_8p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
12,12,2025/10/12 07:36:04,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,12.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_10n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
13,13,2025/10/12 07:36:20,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,13.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_10n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
14,14,2025/10/12 07:36:36,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,14.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_10p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
15,15,2025/10/12 07:36:52,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,15.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_10p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
16,16,2025/10/12 07:37:08,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,16.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
17,17,2025/10/12 07:37:23,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,17.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_12n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
18,18,2025/10/12 07:37:40,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,18.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
19,19,2025/10/12 07:37:56,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,19.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_12p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
20,20,2025/10/12 07:38:12,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,20.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
21,21,2025/10/12 07:38:28,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,21.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_16n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
22,22,2025/10/12 07:38:44,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,22.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
23,23,2025/10/12 07:39:00,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,23.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_16p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
24,24,2025/10/12 07:39:16,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,24.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
25,25,2025/10/12 07:39:32,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,25.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_20n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
26,26,2025/10/12 07:39:48,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,26.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
27,27,2025/10/12 07:40:03,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,27.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_20p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
28,28,2025/10/12 07:40:20,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,28.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_4n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
29,29,2025/10/12 07:40:35,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,29.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_4n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
30,30,2025/10/12 07:40:51,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,30.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_4p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
31,31,2025/10/12 07:41:07,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,31.000000000000004,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_4p.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
32,32,2025/10/12 07:41:23,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,932600000.0,0.48,0.0,0.007,0.03,4.9999999999999996e-06,0.02,0.174746,1.0,1.5,0.001,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.0,0.1,0.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,500.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,32.0,0.0225,300000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,450000000.0,854000000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,228200000.0,620000000.0
33,33,2025/10/12 07:41:39,0.2,0.975,0.03,93.0,0.0,0.0,9.999999999999999e-06,0.0225,1088300000.0,0.48,0.0,0.007,0.03,9.999999999999999e-06,0.02,0.174746,1.0,1.5,0.04,0.018000000000000002,0.1634945,0.02,0.005,557.0,1.0,0.01125,0.0,-6000000.0,0.7,0.1,1.0,2.9999999999999997e-05,0.0,0.01,0.0,0,0,0.03,0.0,0.00025,0.0,610.0,0.03,200.0,1.3,0.0,0.0,100000.0,200.0,0.78,0.0,0.032,33.0,0.0225,766000000.0,0.014,0.0,550.0,0.1,0.0,0.05,-1.4999999999999999e-05,0.0,605500000.0,1010900000.0,0,0.3,0,b'251007_dmd0_iterative_compensation_pinning_6n.pkl',10.0,0.0,773000000.0,0.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.035,0.03,0.0225,0,0,0.0,0.0,0.0,0.875,2.5,83506780.0,620000000.0
