shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.DMDModulationFrequency,LocalVariables.XbarFrequency,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.isImageExpandedCheckerboard,LocalVariables.ScanID5,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,LocalVariables.ShotTypeID,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.LatticeFreezeRampTime,LocalVariables.ScanID4,GlobalLatticeVariables2.NematicLatticeModulationFrequency,LocalVariables.ScanID3,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,LocalVariables.DMDID,GlobalLatticeVariables2.Dmd1ModPattern,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.DMDModulationAmplitude,LocalVariables.DMDID2,LocalVariables.ScanID2,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.isUnloadReloadBI,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.IsRoundTripReloading,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning
936,936,2025/10/03 14:48:21,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,27.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_4p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
937,937,2025/10/03 14:48:38,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,28.000000000000004,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_6n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
938,938,2025/10/03 14:48:54,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,28.999999999999996,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_6n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
939,939,2025/10/03 14:49:11,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,30.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_6p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
940,940,2025/10/03 14:49:28,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,31.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_6p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
941,941,2025/10/03 14:49:45,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,32.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_8n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
942,942,2025/10/03 14:50:02,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,33.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_8n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
943,943,2025/10/03 14:50:19,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,34.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_8p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
944,944,2025/10/03 14:50:35,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,35.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_8p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
945,945,2025/10/03 14:50:52,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,36.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_10n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
946,946,2025/10/03 14:51:09,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,37.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_10n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
947,947,2025/10/03 14:51:26,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,38.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_10p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
948,948,2025/10/03 14:51:42,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,39.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_10p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
949,949,2025/10/03 14:51:59,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,40.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_12n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
950,950,2025/10/03 14:52:16,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,41.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_12n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
951,951,2025/10/03 14:52:33,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,42.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_12p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
952,952,2025/10/03 14:52:49,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,43.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_12p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
953,953,2025/10/03 14:53:06,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,44.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_20n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
954,954,2025/10/03 14:53:23,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,45.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_20n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
955,955,2025/10/03 14:53:40,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,46.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_20p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
956,956,2025/10/03 14:53:56,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,47.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_20p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
957,957,2025/10/03 14:54:13,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,48.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_4n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
958,958,2025/10/03 14:54:30,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,49.0,0.02,0.05,0.018000000000000002,590.0,0.0225,1.0,0.0,83506780.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,1010900000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,1088300000.0,9.999999999999999e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_4n.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,610.0,2.5,0.0,0.01125,0.7,0.00025,0.1634945,0.0225,0.04,1.0,10.0,0.2,0.03,0.02,0.78,605500000.0,0.03,0,-6000000.0,0.00268,0.0225,0,766000000.0
959,959,2025/10/03 14:54:47,0.007,550.0,0.0,93.0,200.0,773000000.0,0.174746,0,0,0,-1.4999999999999999e-05,620000000.0,100000.0,0,0.0,0.035,50.0,0.02,0.05,0.018000000000000002,590.0,0.0225,0.0,0.0,228200000.0,0.014,9.999999999999999e-06,2.9999999999999997e-05,0.0,200.0,0.0,0.1,0.0,0.01,0.03,0.0,854000000.0,0.0,0.1,0.0,0.005,0.48,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',1.3,0.03,932600000.0,4.9999999999999996e-06,0.0,0.0,0.0,1.5,b'251001_dmd0_iterative_compensation_pinning_4p.pkl',0.032,0.0,0.0,0.875,0.03,0.0,0.0,1.0,0.3,0.0,0.975,500.0,2.5,0.0,0.01125,0.0,0.00025,0.1634945,0.0225,0.001,1.0,10.0,0.2,0.03,0.02,0.78,450000000.0,0.03,0,-6000000.0,0.00268,0.0225,0,300000000.0
