shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.Dmd1ModPattern,LocalVariables.ShotTypeID,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.ReloadLatticeRampTime,LocalVariables.ScanID2,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,LocalVariables.ScanID3,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.IsRoundTripReloading,LocalVariables.ScanID5,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.NematicLatticeModulationFrequency,LocalVariables.DMDID2,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,LocalVariables.XbarFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.IsImageBIFormation,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,LocalVariables.ScanID4,LocalVariables.DMDID,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.DMDModulationFrequency,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,LocalVariables.ImagingBlowOutID
355,355,2025/10/03 17:08:44,0.00025,9.999999999999999e-06,0.0,52.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
356,356,2025/10/03 17:09:00,0.00025,9.999999999999999e-06,0.0,53.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
357,357,2025/10/03 17:09:16,0.00025,9.999999999999999e-06,0.0,54.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
358,358,2025/10/03 17:09:31,0.00025,9.999999999999999e-06,0.0,55.00000000000001,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
359,359,2025/10/03 17:09:47,0.00025,9.999999999999999e-06,0.0,56.00000000000001,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
360,360,2025/10/03 17:10:03,0.00025,9.999999999999999e-06,0.0,56.99999999999999,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
361,361,2025/10/03 17:10:19,0.00025,9.999999999999999e-06,0.0,57.99999999999999,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
362,362,2025/10/03 17:10:34,0.00025,9.999999999999999e-06,0.0,59.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
363,363,2025/10/03 17:10:51,0.00025,9.999999999999999e-06,0.0,60.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
364,364,2025/10/03 17:11:06,0.00025,9.999999999999999e-06,0.0,61.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
365,365,2025/10/03 17:11:22,0.00025,9.999999999999999e-06,0.0,62.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
366,366,2025/10/03 17:11:38,0.00025,9.999999999999999e-06,0.0,63.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
367,367,2025/10/03 17:11:54,0.00025,9.999999999999999e-06,0.0,64.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
368,368,2025/10/03 17:12:10,0.00025,9.999999999999999e-06,0.0,65.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
369,369,2025/10/03 17:12:26,0.00025,9.999999999999999e-06,0.0,66.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
370,370,2025/10/03 17:12:41,0.00025,9.999999999999999e-06,0.0,67.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
371,371,2025/10/03 17:12:58,0.00025,9.999999999999999e-06,0.0,68.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
372,372,2025/10/03 17:13:13,0.00025,9.999999999999999e-06,0.0,69.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
373,373,2025/10/03 17:13:30,0.00025,9.999999999999999e-06,0.0,70.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
374,374,2025/10/03 17:13:45,0.00025,9.999999999999999e-06,0.0,71.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
375,375,2025/10/03 17:14:01,0.00025,9.999999999999999e-06,0.0,72.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
376,376,2025/10/03 17:14:17,0.00025,9.999999999999999e-06,0.0,73.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
377,377,2025/10/03 17:14:33,0.00025,9.999999999999999e-06,0.0,74.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,854000000.0,0.975,932600000.0,200.0,0.0,550.0,300000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,228200000.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,4.9999999999999996e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.0,590.0,0.0,0.007,0.03,0.02,0,0,500.0,0.032,200.0,0.001,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,450000000.0,93.0,1.0,0.0
378,378,2025/10/03 17:14:49,0.00025,9.999999999999999e-06,0.0,75.0,1.3,0.48,0.03,0.1,0.875,0.0,0.0,2.5,0.02,0.0,0.03,0.00268,0.05,0,0.0,10.0,1010900000.0,0.975,1088300000.0,200.0,0.0,550.0,766000000.0,0.2,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',100000.0,0.01,0.018000000000000002,0.014,620000000.0,0.0,0,0.1,773000000.0,0.035,0.0,0.0,0,83506780.0,0.1634945,0.78,0.01125,0.0225,0.0,-1.4999999999999999e-05,9.999999999999999e-06,0.03,-6000000.0,0.0225,0.03,0.0,0.0,0.0,0.0225,0.005,0.3,0.0,0.7,590.0,0.0,0.007,0.03,0.02,0,0,610.0,0.032,200.0,0.04,0.0,1.5,2.9999999999999997e-05,0,0.0,0.174746,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.0,1.0,605500000.0,93.0,1.0,1.0
