shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.IsImageBIFormation,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.isUnloadReloadBI,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.IsRoundTripReloading,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.UnloadLatticeYPower,LocalVariables.ScanID3,GlobalLatticeVariables2.DMDModulationFrequency,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalMotVariables2.MotDetuningCompressed,LocalVariables.ScanID2,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.SecondDMD1RampTime,LocalVariables.ScanID4,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.ImagingLatticeFreezeTime,LocalVariables.XbarFrequency,LocalVariables.ShotTypeID,LocalVariables.DMDID,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,LocalVariables.ScanID5,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.IsNematicLatticeModulation,LocalVariables.DMDID2,GlobalLatticeVariables2.ReloadLatticeRampTime
516,516,2025/10/06 02:23:46,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_8n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,36.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
517,517,2025/10/06 02:24:02,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_8n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,37.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
518,518,2025/10/06 02:24:19,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_8p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,38.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
519,519,2025/10/06 02:24:35,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_8p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,39.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
520,520,2025/10/06 02:24:52,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_10n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,40.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
521,521,2025/10/06 02:25:08,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_10n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,41.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
522,522,2025/10/06 02:25:25,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_10p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,42.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
523,523,2025/10/06 02:25:40,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_10p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,43.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
524,524,2025/10/06 02:25:57,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_12n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,44.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
525,525,2025/10/06 02:26:13,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_12n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,45.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
526,526,2025/10/06 02:26:29,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_12p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,46.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
527,527,2025/10/06 02:26:46,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_12p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,47.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
528,528,2025/10/06 02:27:03,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,48.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
529,529,2025/10/06 02:27:18,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_16n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,49.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
530,530,2025/10/06 02:27:35,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,50.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
531,531,2025/10/06 02:27:51,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_16p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,51.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
532,532,2025/10/06 02:28:07,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_20n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,52.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
533,533,2025/10/06 02:28:23,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_20n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,53.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
534,534,2025/10/06 02:28:40,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_20p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,54.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
535,535,2025/10/06 02:28:56,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_20p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,55.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
536,536,2025/10/06 02:29:12,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_4n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,56.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
537,537,2025/10/06 02:29:28,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_4n.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,57.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
538,538,2025/10/06 02:29:45,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,932600000.0,0.005,550.0,4.9999999999999996e-06,0.48,0.0,0.0,0.0,0.0,0.03,0.0225,228200000.0,854000000.0,0,0.0,500.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,450000000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.0,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.001,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_4p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,300000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,58.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
539,539,2025/10/06 02:30:01,0.0,1.5,0.0,0.014,10.0,1.3,0,0.78,1088300000.0,0.005,550.0,9.999999999999999e-06,0.48,0.0,0.0,0.0,1.0,0.03,0.0225,83506780.0,1010900000.0,0,0.0,610.0,200.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0,0.1,605500000.0,0,0.0,0.0,0.007,0.0,200.0,0,0.7,0.0,0.0225,-6000000.0,0.875,0.174746,0.018000000000000002,0.0,2.9999999999999997e-05,0.04,0.03,590.0,0.975,2.5,b'251001_dmd0_iterative_compensation_pinning_4p.pkl',0.02,0.0,0.03,100000.0,0.01,620000000.0,93.0,0.0,766000000.0,0.05,0.03,0.0225,-1.4999999999999999e-05,0.01125,0.3,0.03,0.032,0.0015,1.0,0.0,0.02,773000000.0,59.0,0.0,0.0,0.1634945,0.2,0.035,0.0,1.0,9.999999999999999e-06,0.00025,0,0.0,0.1
