shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
440,440,2025/06/12 16:16:41,0.0026000000000000003,2.0
441,441,2025/06/12 16:16:58,0.0028,0.0
442,442,2025/06/12 16:17:15,0.0028,2.0
443,443,2025/06/12 16:17:31,0.0028,1.0
444,444,2025/06/12 16:17:48,0.0028,2.0
445,445,2025/06/12 16:18:05,0.0028,1.0
446,446,2025/06/12 16:18:22,0.0028,2.0
447,447,2025/06/12 16:18:39,0.0028,1.0
448,448,2025/06/12 16:18:56,0.0028,2.0
449,449,2025/06/12 16:19:14,0.0028,1.0
