shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
70,70,2025/06/10 17:15:36,0.0024,2.0
71,71,2025/06/10 17:15:54,0.0024,1.0
72,72,2025/06/10 17:16:11,0.0024,0.0
73,73,2025/06/10 17:16:28,0.0024,2.0
74,74,2025/06/10 17:16:45,0.0024,1.0
75,75,2025/06/10 17:17:01,0.0024,2.0
76,76,2025/06/10 17:17:18,0.0024,1.0
77,77,2025/06/10 17:17:36,0.0024,2.0
78,78,2025/06/10 17:17:54,0.0024,1.0
79,79,2025/06/10 17:18:12,0.0024,2.0
80,80,2025/06/10 17:18:30,0.0024,1.0
81,81,2025/06/10 17:18:47,0.0024,0.0
82,82,2025/06/10 17:19:04,0.0024,2.0
83,83,2025/06/10 17:19:21,0.0024,1.0
84,84,2025/06/10 17:19:37,0.0024,2.0
85,85,2025/06/10 17:19:55,0.0024,1.0
86,86,2025/06/10 17:20:13,0.0024,2.0
87,87,2025/06/10 17:20:30,0.0024,1.0
88,88,2025/06/10 17:20:47,0.0024,2.0
89,89,2025/06/10 17:21:04,0.0024,1.0
90,90,2025/06/10 17:21:23,0.0024,0.0
91,91,2025/06/10 17:21:40,0.0024,2.0
92,92,2025/06/10 17:21:58,0.0024,1.0
93,93,2025/06/10 17:22:16,0.0024,2.0
94,94,2025/06/10 17:22:34,0.0024,1.0
95,95,2025/06/10 17:22:51,0.0024,2.0
96,96,2025/06/10 17:23:09,0.0024,1.0
97,97,2025/06/10 17:23:27,0.0024,2.0
98,98,2025/06/10 17:23:44,0.0024,1.0
99,99,2025/06/10 17:24:00,0.0024,0.0
100,100,2025/06/10 17:24:16,0.0024,2.0
101,101,2025/06/10 17:24:33,0.0024,1.0
102,102,2025/06/10 17:24:49,0.0024,2.0
103,103,2025/06/10 17:25:06,0.0024,1.0
104,104,2025/06/10 17:25:22,0.0024,2.0
105,105,2025/06/10 17:25:40,0.0024,1.0
106,106,2025/06/10 17:25:58,0.0024,2.0
107,107,2025/06/10 17:26:15,0.0024,1.0
108,108,2025/06/10 17:26:32,0.0024,0.0
109,109,2025/06/10 17:26:48,0.0024,2.0
110,110,2025/06/10 17:27:05,0.0024,1.0
111,111,2025/06/10 17:27:21,0.0024,2.0
112,112,2025/06/10 17:27:39,0.0024,1.0
113,113,2025/06/10 17:27:56,0.0024,2.0
114,114,2025/06/10 17:28:15,0.0024,1.0
115,115,2025/06/10 17:28:31,0.0024,2.0
116,116,2025/06/10 17:28:48,0.0024,1.0
117,117,2025/06/10 17:29:04,0.0024,0.0
118,118,2025/06/10 17:29:21,0.0024,2.0
119,119,2025/06/10 17:29:38,0.0024,1.0
120,120,2025/06/10 17:29:55,0.0024,2.0
121,121,2025/06/10 17:30:12,0.0024,1.0
122,122,2025/06/10 17:30:29,0.0024,2.0
123,123,2025/06/10 17:30:47,0.0024,1.0
124,124,2025/06/10 17:31:05,0.0024,2.0
125,125,2025/06/10 17:31:22,0.0024,1.0
126,126,2025/06/10 17:31:40,0.0024,0.0
127,127,2025/06/10 17:31:57,0.0024,2.0
