shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
40,40,2025/06/10 15:56:38,0.0024,1.0
41,41,2025/06/10 15:56:56,0.0024,2.0
42,42,2025/06/10 15:57:13,0.0024,1.0
43,43,2025/06/10 15:57:30,0.0024,2.0
44,44,2025/06/10 15:57:47,0.0024,1.0
45,45,2025/06/10 15:58:05,0.0024,0.0
46,46,2025/06/10 15:58:21,0.0024,2.0
47,47,2025/06/10 15:58:39,0.0024,1.0
48,48,2025/06/10 15:58:55,0.0024,2.0
49,49,2025/06/10 15:59:12,0.0024,1.0
50,50,2025/06/10 15:59:29,0.0024,2.0
51,51,2025/06/10 15:59:47,0.0024,1.0
52,52,2025/06/10 16:00:04,0.0024,2.0
53,53,2025/06/10 16:00:21,0.0024,1.0
54,54,2025/06/10 16:00:39,0.0024,0.0
55,55,2025/06/10 16:00:56,0.0024,2.0
56,56,2025/06/10 16:01:13,0.0024,1.0
57,57,2025/06/10 16:01:30,0.0024,2.0
58,58,2025/06/10 16:01:47,0.0024,1.0
59,59,2025/06/10 16:02:04,0.0024,2.0
60,60,2025/06/10 16:02:21,0.0024,1.0
61,61,2025/06/10 16:02:38,0.0024,2.0
62,62,2025/06/10 16:02:56,0.0024,1.0
63,63,2025/06/10 16:03:13,0.0024,0.0
64,64,2025/06/10 16:03:30,0.0024,2.0
65,65,2025/06/10 16:03:47,0.0024,1.0
66,66,2025/06/10 16:04:05,0.0024,2.0
67,67,2025/06/10 16:04:22,0.0024,1.0
68,68,2025/06/10 16:04:39,0.0024,2.0
69,69,2025/06/10 16:04:55,0.0024,1.0
70,70,2025/06/10 16:05:12,0.0024,2.0
71,71,2025/06/10 16:05:29,0.0024,1.0
72,72,2025/06/10 16:05:45,0.0024,0.0
73,73,2025/06/10 16:06:02,0.0024,2.0
74,74,2025/06/10 16:06:18,0.0024,1.0
75,75,2025/06/10 16:06:35,0.0024,2.0
76,76,2025/06/10 16:06:51,0.0024,1.0
77,77,2025/06/10 16:07:08,0.0024,2.0
78,78,2025/06/10 16:07:24,0.0024,1.0
79,79,2025/06/10 16:07:41,0.0024,2.0
80,80,2025/06/10 16:07:58,0.0024,1.0
81,81,2025/06/10 16:08:15,0.0024,0.0
82,82,2025/06/10 16:08:32,0.0024,2.0
83,83,2025/06/10 16:08:49,0.0024,1.0
84,84,2025/06/10 16:09:05,0.0024,2.0
85,85,2025/06/10 16:09:22,0.0024,1.0
86,86,2025/06/10 16:09:39,0.0024,2.0
87,87,2025/06/10 16:09:56,0.0024,1.0
88,88,2025/06/10 16:10:12,0.0024,2.0
89,89,2025/06/10 16:10:28,0.0024,1.0
90,90,2025/06/10 16:10:44,0.0024,0.0
91,91,2025/06/10 16:11:00,0.0024,2.0
92,92,2025/06/10 16:11:17,0.0024,1.0
93,93,2025/06/10 16:11:33,0.0024,2.0
94,94,2025/06/10 16:11:49,0.0024,1.0
95,95,2025/06/10 16:12:05,0.0024,2.0
96,96,2025/06/10 16:12:22,0.0024,1.0
97,97,2025/06/10 16:12:38,0.0024,2.0
98,98,2025/06/10 16:12:54,0.0024,1.0
99,99,2025/06/10 16:13:10,0.0024,0.0
100,100,2025/06/10 16:13:27,0.0024,2.0
101,101,2025/06/10 16:13:43,0.0024,1.0
102,102,2025/06/10 16:13:59,0.0024,2.0
103,103,2025/06/10 16:14:16,0.0024,1.0
104,104,2025/06/10 16:14:32,0.0024,2.0
105,105,2025/06/10 16:14:49,0.0024,1.0
106,106,2025/06/10 16:15:05,0.0024,2.0
107,107,2025/06/10 16:15:21,0.0024,1.0
108,108,2025/06/10 16:15:37,0.0024,0.0
109,109,2025/06/10 16:15:53,0.0024,2.0
110,110,2025/06/10 16:16:10,0.0024,1.0
111,111,2025/06/10 16:16:26,0.0024,2.0
112,112,2025/06/10 16:16:42,0.0024,1.0
113,113,2025/06/10 16:16:58,0.0024,2.0
114,114,2025/06/10 16:17:15,0.0024,1.0
115,115,2025/06/10 16:17:31,0.0024,2.0
116,116,2025/06/10 16:17:47,0.0024,1.0
117,117,2025/06/10 16:18:04,0.0024,0.0
118,118,2025/06/10 16:18:20,0.0024,2.0
119,119,2025/06/10 16:18:36,0.0024,1.0
120,120,2025/06/10 16:18:53,0.0024,2.0
121,121,2025/06/10 16:19:09,0.0024,1.0
122,122,2025/06/10 16:19:25,0.0024,2.0
123,123,2025/06/10 16:19:41,0.0024,1.0
124,124,2025/06/10 16:19:57,0.0024,2.0
125,125,2025/06/10 16:20:14,0.0024,1.0
126,126,2025/06/10 16:20:30,0.0024,0.0
127,127,2025/06/10 16:20:46,0.0024,2.0
128,128,2025/06/10 16:21:02,0.0024,1.0
129,129,2025/06/10 16:21:19,0.0024,2.0
130,130,2025/06/10 16:21:35,0.0024,1.0
131,131,2025/06/10 16:21:51,0.0024,2.0
132,132,2025/06/10 16:22:07,0.0024,1.0
133,133,2025/06/10 16:22:24,0.0024,2.0
134,134,2025/06/10 16:22:40,0.0024,1.0
135,135,2025/06/10 16:22:56,0.0024,0.0
136,136,2025/06/10 16:23:12,0.0024,2.0
137,137,2025/06/10 16:23:29,0.0024,1.0
138,138,2025/06/10 16:23:45,0.0024,2.0
139,139,2025/06/10 16:24:01,0.0024,1.0
140,140,2025/06/10 16:24:17,0.0024,2.0
141,141,2025/06/10 16:24:34,0.0024,1.0
142,142,2025/06/10 16:24:50,0.0024,2.0
143,143,2025/06/10 16:25:06,0.0024,1.0
144,144,2025/06/10 16:25:22,0.0024,0.0
145,145,2025/06/10 16:25:38,0.0024,2.0
146,146,2025/06/10 16:25:55,0.0024,1.0
147,147,2025/06/10 16:26:11,0.0024,2.0
148,148,2025/06/10 16:26:27,0.0024,1.0
149,149,2025/06/10 16:26:43,0.0024,2.0
150,150,2025/06/10 16:26:59,0.0024,1.0
151,151,2025/06/10 16:27:16,0.0024,2.0
152,152,2025/06/10 16:27:32,0.0024,1.0
153,153,2025/06/10 16:27:48,0.0024,0.0
154,154,2025/06/10 16:28:04,0.0024,2.0
155,155,2025/06/10 16:28:20,0.0024,1.0
156,156,2025/06/10 16:28:36,0.0024,2.0
157,157,2025/06/10 16:28:53,0.0024,1.0
158,158,2025/06/10 16:29:09,0.0024,2.0
159,159,2025/06/10 16:29:25,0.0024,1.0
160,160,2025/06/10 16:29:41,0.0024,2.0
161,161,2025/06/10 16:29:58,0.0024,1.0
162,162,2025/06/10 16:30:14,0.0024,0.0
163,163,2025/06/10 16:30:30,0.0024,2.0
164,164,2025/06/10 16:30:46,0.0024,1.0
165,165,2025/06/10 16:31:02,0.0024,2.0
166,166,2025/06/10 16:31:19,0.0024,1.0
167,167,2025/06/10 16:31:35,0.0024,2.0
168,168,2025/06/10 16:31:51,0.0024,1.0
169,169,2025/06/10 16:32:08,0.0024,2.0
170,170,2025/06/10 16:32:24,0.0024,1.0
171,171,2025/06/10 16:32:41,0.0024,0.0
172,172,2025/06/10 16:32:57,0.0024,2.0
173,173,2025/06/10 16:33:13,0.0024,1.0
174,174,2025/06/10 16:33:29,0.0024,2.0
175,175,2025/06/10 16:33:45,0.0024,1.0
176,176,2025/06/10 16:34:02,0.0024,2.0
177,177,2025/06/10 16:34:18,0.0024,1.0
178,178,2025/06/10 16:34:34,0.0024,2.0
179,179,2025/06/10 16:34:50,0.0024,1.0
180,180,2025/06/10 16:35:07,0.0024,0.0
181,181,2025/06/10 16:35:23,0.0024,2.0
182,182,2025/06/10 16:35:39,0.0024,1.0
183,183,2025/06/10 16:35:55,0.0024,2.0
184,184,2025/06/10 16:36:12,0.0024,1.0
185,185,2025/06/10 16:36:28,0.0024,2.0
186,186,2025/06/10 16:36:44,0.0024,1.0
187,187,2025/06/10 16:37:00,0.0024,2.0
188,188,2025/06/10 16:37:17,0.0024,1.0
189,189,2025/06/10 16:37:33,0.0024,0.0
190,190,2025/06/10 16:37:49,0.0024,2.0
191,191,2025/06/10 16:38:05,0.0024,1.0
192,192,2025/06/10 16:38:21,0.0024,2.0
193,193,2025/06/10 16:38:38,0.0024,1.0
194,194,2025/06/10 16:38:54,0.0024,2.0
195,195,2025/06/10 16:39:10,0.0024,1.0
196,196,2025/06/10 16:39:26,0.0024,2.0
197,197,2025/06/10 16:39:42,0.0024,1.0
198,198,2025/06/10 16:39:58,0.0024,0.0
199,199,2025/06/10 16:40:15,0.0024,2.0
200,200,2025/06/10 16:40:31,0.0024,1.0
201,201,2025/06/10 16:40:47,0.0024,2.0
202,202,2025/06/10 16:41:03,0.0024,1.0
203,203,2025/06/10 16:41:20,0.0024,2.0
204,204,2025/06/10 16:41:36,0.0024,1.0
205,205,2025/06/10 16:41:52,0.0024,2.0
206,206,2025/06/10 16:42:08,0.0024,1.0
207,207,2025/06/10 16:42:24,0.0024,0.0
208,208,2025/06/10 16:42:41,0.0024,2.0
209,209,2025/06/10 16:42:57,0.0024,1.0
210,210,2025/06/10 16:43:13,0.0024,2.0
211,211,2025/06/10 16:43:29,0.0024,1.0
212,212,2025/06/10 16:43:45,0.0024,2.0
213,213,2025/06/10 16:44:02,0.0024,1.0
214,214,2025/06/10 16:44:18,0.0024,2.0
215,215,2025/06/10 16:44:34,0.0024,1.0
216,216,2025/06/10 16:44:50,0.0024,0.0
217,217,2025/06/10 16:45:06,0.0024,2.0
218,218,2025/06/10 16:45:23,0.0024,1.0
219,219,2025/06/10 16:45:39,0.0024,2.0
220,220,2025/06/10 16:45:55,0.0024,1.0
221,221,2025/06/10 16:46:11,0.0024,2.0
222,222,2025/06/10 16:46:27,0.0024,1.0
223,223,2025/06/10 16:46:44,0.0024,2.0
224,224,2025/06/10 16:47:00,0.0024,1.0
225,225,2025/06/10 16:47:16,0.0024,0.0
226,226,2025/06/10 16:47:32,0.0024,2.0
227,227,2025/06/10 16:47:49,0.0024,1.0
228,228,2025/06/10 16:48:05,0.0024,2.0
229,229,2025/06/10 16:48:21,0.0024,1.0
230,230,2025/06/10 16:48:37,0.0024,2.0
231,231,2025/06/10 16:48:53,0.0024,1.0
232,232,2025/06/10 16:49:10,0.0024,2.0
233,233,2025/06/10 16:49:26,0.0024,1.0
234,234,2025/06/10 16:49:42,0.0024,0.0
235,235,2025/06/10 16:49:58,0.0024,2.0
236,236,2025/06/10 16:50:15,0.0024,1.0
237,237,2025/06/10 16:50:31,0.0024,2.0
238,238,2025/06/10 16:50:49,0.0024,1.0
239,239,2025/06/10 16:51:07,0.0024,2.0
240,240,2025/06/10 16:51:25,0.0024,1.0
241,241,2025/06/10 16:51:43,0.0024,2.0
242,242,2025/06/10 16:52:01,0.0024,1.0
243,243,2025/06/10 16:52:19,0.0024,0.0
244,244,2025/06/10 16:52:35,0.0024,2.0
245,245,2025/06/10 16:52:52,0.0024,1.0
246,246,2025/06/10 16:53:10,0.0024,2.0
247,247,2025/06/10 16:53:28,0.0024,1.0
248,248,2025/06/10 16:53:46,0.0024,2.0
249,249,2025/06/10 16:54:04,0.0024,1.0
250,250,2025/06/10 16:54:21,0.0024,2.0
251,251,2025/06/10 16:54:39,0.0024,1.0
