shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.ImagingLatticeFreezeTime,LocalVariables.DMDID,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.PhysicsSplitYInitialPower,LocalVariables.ShotTypeID,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,LocalVariables.XbarFrequency,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.Dmd1PatternFilename,LocalVariables.DMDID2,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,LocalVariables.ScanID5,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,LocalVariables.ScanID4,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning
93,93,2025/06/11 02:53:56,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,30.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.002,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
94,94,2025/06/11 02:54:13,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,31.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.002,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
95,95,2025/06/11 02:54:30,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,32.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.002,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
96,96,2025/06/11 02:54:47,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,33.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.002,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
97,97,2025/06/11 02:55:04,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,34.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.002,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
98,98,2025/06/11 02:55:21,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,35.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.002,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
99,99,2025/06/11 02:55:38,200.0,0.001,2.5,0.0,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,36.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,300000000.0,0.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
100,100,2025/06/11 02:55:56,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,37.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
101,101,2025/06/11 02:56:13,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,38.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
102,102,2025/06/11 02:56:30,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,39.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
103,103,2025/06/11 02:56:47,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,40.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
104,104,2025/06/11 02:57:04,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,41.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
105,105,2025/06/11 02:57:20,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,42.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
106,106,2025/06/11 02:57:37,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,43.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
107,107,2025/06/11 02:57:54,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,44.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0022,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
108,108,2025/06/11 02:58:11,200.0,0.001,2.5,0.0,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,45.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,300000000.0,0.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
109,109,2025/06/11 02:58:28,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,46.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
110,110,2025/06/11 02:58:45,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,47.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
111,111,2025/06/11 02:59:02,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,48.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
112,112,2025/06/11 02:59:19,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,49.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
113,113,2025/06/11 02:59:36,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,50.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
114,114,2025/06/11 02:59:53,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,51.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
115,115,2025/06/11 03:00:10,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,52.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
116,116,2025/06/11 03:00:27,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,53.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0024,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
117,117,2025/06/11 03:00:44,200.0,0.001,2.5,0.0,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,54.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,300000000.0,0.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0026000000000000003,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
118,118,2025/06/11 03:01:01,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,55.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0026000000000000003,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
119,119,2025/06/11 03:01:18,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,56.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,450000000.0,1.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0026000000000000003,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
120,120,2025/06/11 03:01:35,200.0,0.001,2.5,0.7,228200000.0,0.02,0.0,0.0,1.0,0.022,0.1634945,57.0,0.0,b'250610_dmd0_dense_compensation_pinning_0.48_1.0_8_30k.pkl',0.0,0.029,9.999999999999999e-06,527000000.0,2.0,0.03,0.009000000000000001,10.0,0.0,620000000.0,-6000000.0,0.1,1.5,0.0,590.0,773000000.0,0.3,550.0,500.0,1.3,0.0125,0.174746,0.018000000000000002,b'250610_dmd1_countersink_0.625_0.750_12_15k.pkl',0.0,4.9999999999999996e-06,0.2,0.0026000000000000003,-1.4999999999999999e-05,0,450000000.0,0.0,2.9999999999999997e-05,0.0125,0.05,0.975,0.03,0.0,0.78,93.0,0.0125,0,0.02,0.009380000000000001,932600000.0,0.0,100000.0,1.0,0.0,0.48,0.033,0.0,0.005,854000000.0
