shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
0,0,2025/06/13 11:20:30,0.0018000000000000002,0.0
1,1,2025/06/13 11:20:47,0.0018000000000000002,2.0
2,2,2025/06/13 11:21:05,0.0018000000000000002,1.0
3,3,2025/06/13 11:21:24,0.0018000000000000002,2.0
4,4,2025/06/13 11:21:42,0.0018000000000000002,1.0
5,5,2025/06/13 11:22:01,0.0018000000000000002,2.0
6,6,2025/06/13 11:22:19,0.0018000000000000002,1.0
7,7,2025/06/13 11:22:37,0.0018000000000000002,2.0
8,8,2025/06/13 11:22:55,0.0018000000000000002,1.0
9,9,2025/06/13 11:23:13,0.002,0.0
10,10,2025/06/13 11:23:31,0.002,1.0
11,11,2025/06/13 11:23:49,0.002,2.0
12,12,2025/06/13 11:24:07,0.002,1.0
13,13,2025/06/13 11:24:25,0.002,2.0
14,14,2025/06/13 11:24:44,0.002,1.0
15,15,2025/06/13 11:25:02,0.002,2.0
16,16,2025/06/13 11:25:20,0.002,1.0
17,17,2025/06/13 11:25:38,0.002,2.0
18,18,2025/06/13 11:25:56,0.0022,0.0
19,19,2025/06/13 11:26:14,0.0022,2.0
20,20,2025/06/13 11:26:32,0.0022,1.0
21,21,2025/06/13 11:26:50,0.0022,2.0
22,22,2025/06/13 11:27:09,0.0022,1.0
23,23,2025/06/13 11:27:27,0.0022,2.0
24,24,2025/06/13 11:27:45,0.0022,1.0
25,25,2025/06/13 11:28:03,0.0022,2.0
26,26,2025/06/13 11:28:21,0.0022,1.0
27,27,2025/06/13 11:28:39,0.0024,0.0
28,28,2025/06/13 11:28:57,0.0024,1.0
29,29,2025/06/13 11:29:16,0.0024,2.0
30,30,2025/06/13 11:29:34,0.0024,1.0
31,31,2025/06/13 11:29:52,0.0024,2.0
32,32,2025/06/13 11:30:10,0.0024,1.0
33,33,2025/06/13 11:30:28,0.0024,2.0
34,34,2025/06/13 11:30:46,0.0024,1.0
35,35,2025/06/13 11:31:04,0.0024,2.0
36,36,2025/06/13 11:31:22,0.0026000000000000003,0.0
37,37,2025/06/13 11:31:40,0.0026000000000000003,2.0
38,38,2025/06/13 11:31:58,0.0026000000000000003,1.0
39,39,2025/06/13 11:32:17,0.0026000000000000003,2.0
40,40,2025/06/13 11:32:35,0.0026000000000000003,1.0
41,41,2025/06/13 11:32:53,0.0026000000000000003,2.0
42,42,2025/06/13 11:33:11,0.0026000000000000003,1.0
43,43,2025/06/13 11:33:29,0.0026000000000000003,2.0
44,44,2025/06/13 11:33:47,0.0026000000000000003,1.0
45,45,2025/06/13 11:34:06,0.0028,0.0
46,46,2025/06/13 11:34:24,0.0028,1.0
47,47,2025/06/13 11:34:42,0.0028,2.0
48,48,2025/06/13 11:35:00,0.0028,1.0
49,49,2025/06/13 11:35:18,0.0028,2.0
50,50,2025/06/13 11:35:36,0.0028,1.0
51,51,2025/06/13 11:35:54,0.0028,2.0
52,52,2025/06/13 11:36:13,0.0028,1.0
53,53,2025/06/13 11:36:31,0.0028,2.0
54,54,2025/06/13 11:36:49,0.0018000000000000002,0.0
55,55,2025/06/13 11:37:07,0.0018000000000000002,2.0
56,56,2025/06/13 11:37:25,0.0018000000000000002,1.0
57,57,2025/06/13 11:37:43,0.0018000000000000002,2.0
58,58,2025/06/13 11:38:01,0.0018000000000000002,1.0
59,59,2025/06/13 11:38:20,0.0018000000000000002,2.0
60,60,2025/06/13 11:38:38,0.0018000000000000002,1.0
61,61,2025/06/13 11:38:56,0.0018000000000000002,2.0
62,62,2025/06/13 11:39:14,0.0018000000000000002,1.0
63,63,2025/06/13 11:39:32,0.002,0.0
64,64,2025/06/13 11:39:50,0.002,1.0
65,65,2025/06/13 11:40:08,0.002,2.0
66,66,2025/06/13 11:40:26,0.002,1.0
67,67,2025/06/13 11:40:45,0.002,2.0
68,68,2025/06/13 11:41:03,0.002,1.0
69,69,2025/06/13 11:41:21,0.002,2.0
70,70,2025/06/13 11:41:39,0.002,1.0
71,71,2025/06/13 11:41:57,0.002,2.0
72,72,2025/06/13 11:42:15,0.0022,0.0
73,73,2025/06/13 11:42:33,0.0022,2.0
74,74,2025/06/13 11:42:52,0.0022,1.0
75,75,2025/06/13 11:43:10,0.0022,2.0
76,76,2025/06/13 11:43:28,0.0022,1.0
77,77,2025/06/13 11:43:46,0.0022,2.0
78,78,2025/06/13 11:44:04,0.0022,1.0
79,79,2025/06/13 11:44:22,0.0022,2.0
80,80,2025/06/13 11:44:41,0.0022,1.0
81,81,2025/06/13 11:44:59,0.0024,0.0
82,82,2025/06/13 11:45:17,0.0024,1.0
83,83,2025/06/13 11:45:35,0.0024,2.0
84,84,2025/06/13 11:45:53,0.0024,1.0
85,85,2025/06/13 11:46:12,0.0024,2.0
86,86,2025/06/13 11:46:30,0.0024,1.0
87,87,2025/06/13 11:46:48,0.0024,2.0
88,88,2025/06/13 11:47:06,0.0024,1.0
89,89,2025/06/13 11:47:24,0.0024,2.0
90,90,2025/06/13 11:47:42,0.0026000000000000003,0.0
91,91,2025/06/13 11:48:00,0.0026000000000000003,2.0
92,92,2025/06/13 11:48:19,0.0026000000000000003,1.0
93,93,2025/06/13 11:48:37,0.0026000000000000003,2.0
94,94,2025/06/13 11:48:55,0.0026000000000000003,1.0
95,95,2025/06/13 11:49:13,0.0026000000000000003,2.0
96,96,2025/06/13 11:49:31,0.0026000000000000003,1.0
97,97,2025/06/13 11:49:49,0.0026000000000000003,2.0
98,98,2025/06/13 11:50:07,0.0026000000000000003,1.0
99,99,2025/06/13 11:50:25,0.0028,0.0
100,100,2025/06/13 11:50:44,0.0028,1.0
101,101,2025/06/13 11:51:02,0.0028,2.0
102,102,2025/06/13 11:51:20,0.0028,1.0
103,103,2025/06/13 11:51:38,0.0028,2.0
104,104,2025/06/13 11:51:56,0.0028,1.0
105,105,2025/06/13 11:52:14,0.0028,2.0
106,106,2025/06/13 11:52:33,0.0028,1.0
107,107,2025/06/13 11:52:51,0.0028,2.0
108,108,2025/06/13 11:53:09,0.0018000000000000002,0.0
109,109,2025/06/13 11:53:27,0.0018000000000000002,2.0
110,110,2025/06/13 11:53:45,0.0018000000000000002,1.0
111,111,2025/06/13 11:54:03,0.0018000000000000002,2.0
112,112,2025/06/13 11:54:22,0.0018000000000000002,1.0
113,113,2025/06/13 11:54:40,0.0018000000000000002,2.0
114,114,2025/06/13 11:54:58,0.0018000000000000002,1.0
115,115,2025/06/13 11:55:16,0.0018000000000000002,2.0
116,116,2025/06/13 11:55:34,0.0018000000000000002,1.0
117,117,2025/06/13 11:55:52,0.002,0.0
118,118,2025/06/13 11:56:11,0.002,1.0
119,119,2025/06/13 11:56:29,0.002,2.0
120,120,2025/06/13 11:56:47,0.002,1.0
121,121,2025/06/13 11:57:05,0.002,2.0
122,122,2025/06/13 11:57:23,0.002,1.0
123,123,2025/06/13 11:57:42,0.002,2.0
124,124,2025/06/13 11:58:00,0.002,1.0
125,125,2025/06/13 11:58:18,0.002,2.0
126,126,2025/06/13 11:58:36,0.0022,0.0
127,127,2025/06/13 11:58:54,0.0022,2.0
128,128,2025/06/13 11:59:13,0.0022,1.0
129,129,2025/06/13 11:59:31,0.0022,2.0
130,130,2025/06/13 11:59:49,0.0022,1.0
131,131,2025/06/13 12:00:08,0.0022,2.0
132,132,2025/06/13 12:00:26,0.0022,1.0
133,133,2025/06/13 12:00:44,0.0022,2.0
134,134,2025/06/13 12:01:02,0.0022,1.0
135,135,2025/06/13 12:01:21,0.0024,0.0
136,136,2025/06/13 12:01:39,0.0024,1.0
137,137,2025/06/13 12:01:57,0.0024,2.0
138,138,2025/06/13 12:02:16,0.0024,1.0
139,139,2025/06/13 12:02:34,0.0024,2.0
140,140,2025/06/13 12:02:52,0.0024,1.0
141,141,2025/06/13 12:03:10,0.0024,2.0
142,142,2025/06/13 12:03:28,0.0024,1.0
143,143,2025/06/13 12:03:47,0.0024,2.0
144,144,2025/06/13 12:04:05,0.0026000000000000003,0.0
145,145,2025/06/13 12:04:23,0.0026000000000000003,2.0
