shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ImagingBlowOutID
0,0,2025/06/13 05:43:43,0.0018000000000000002,0.0
1,1,2025/06/13 05:44:00,0.0018000000000000002,2.0
2,2,2025/06/13 05:44:17,0.0018000000000000002,1.0
3,3,2025/06/13 05:44:34,0.0018000000000000002,2.0
4,4,2025/06/13 05:44:52,0.0018000000000000002,1.0
5,5,2025/06/13 05:45:09,0.0018000000000000002,2.0
6,6,2025/06/13 05:45:27,0.0018000000000000002,1.0
7,7,2025/06/13 05:45:44,0.0018000000000000002,2.0
8,8,2025/06/13 05:46:02,0.0018000000000000002,1.0
9,9,2025/06/13 05:46:19,0.002,0.0
10,10,2025/06/13 05:46:37,0.002,1.0
11,11,2025/06/13 05:46:54,0.002,2.0
12,12,2025/06/13 05:47:12,0.002,1.0
13,13,2025/06/13 05:47:29,0.002,2.0
14,14,2025/06/13 05:47:47,0.002,1.0
15,15,2025/06/13 05:48:04,0.002,2.0
16,16,2025/06/13 05:48:22,0.002,1.0
17,17,2025/06/13 05:48:39,0.002,2.0
18,18,2025/06/13 05:48:57,0.0022,0.0
19,19,2025/06/13 05:49:14,0.0022,2.0
20,20,2025/06/13 05:49:32,0.0022,1.0
21,21,2025/06/13 05:49:49,0.0022,2.0
22,22,2025/06/13 05:50:07,0.0022,1.0
23,23,2025/06/13 05:50:24,0.0022,2.0
24,24,2025/06/13 05:50:42,0.0022,1.0
25,25,2025/06/13 05:50:59,0.0022,2.0
26,26,2025/06/13 05:51:17,0.0022,1.0
27,27,2025/06/13 05:51:34,0.0024,0.0
28,28,2025/06/13 05:51:51,0.0024,1.0
29,29,2025/06/13 05:52:09,0.0024,2.0
30,30,2025/06/13 05:52:26,0.0024,1.0
31,31,2025/06/13 05:52:44,0.0024,2.0
32,32,2025/06/13 05:53:01,0.0024,1.0
33,33,2025/06/13 05:53:19,0.0024,2.0
34,34,2025/06/13 05:53:36,0.0024,1.0
35,35,2025/06/13 05:53:54,0.0024,2.0
36,36,2025/06/13 05:54:11,0.0026000000000000003,0.0
37,37,2025/06/13 05:54:28,0.0026000000000000003,2.0
38,38,2025/06/13 05:54:46,0.0026000000000000003,1.0
39,39,2025/06/13 05:55:03,0.0026000000000000003,2.0
40,40,2025/06/13 05:55:21,0.0026000000000000003,1.0
41,41,2025/06/13 05:55:38,0.0026000000000000003,2.0
42,42,2025/06/13 05:55:55,0.0026000000000000003,1.0
43,43,2025/06/13 05:56:13,0.0026000000000000003,2.0
44,44,2025/06/13 05:56:30,0.0026000000000000003,1.0
45,45,2025/06/13 05:56:48,0.0028,0.0
46,46,2025/06/13 05:57:05,0.0028,1.0
47,47,2025/06/13 05:57:23,0.0028,2.0
48,48,2025/06/13 05:57:40,0.0028,1.0
49,49,2025/06/13 05:57:57,0.0028,2.0
50,50,2025/06/13 05:58:15,0.0028,1.0
51,51,2025/06/13 05:58:32,0.0028,2.0
52,52,2025/06/13 05:58:50,0.0028,1.0
53,53,2025/06/13 05:59:08,0.0028,2.0
54,54,2025/06/13 05:59:25,0.0018000000000000002,0.0
55,55,2025/06/13 05:59:43,0.0018000000000000002,2.0
56,56,2025/06/13 06:00:00,0.0018000000000000002,1.0
57,57,2025/06/13 06:00:18,0.0018000000000000002,2.0
58,58,2025/06/13 06:00:35,0.0018000000000000002,1.0
59,59,2025/06/13 06:00:52,0.0018000000000000002,2.0
60,60,2025/06/13 06:01:10,0.0018000000000000002,1.0
61,61,2025/06/13 06:01:27,0.0018000000000000002,2.0
62,62,2025/06/13 06:01:45,0.0018000000000000002,1.0
63,63,2025/06/13 06:02:02,0.002,0.0
64,64,2025/06/13 06:02:19,0.002,1.0
65,65,2025/06/13 06:02:37,0.002,2.0
66,66,2025/06/13 06:02:55,0.002,1.0
67,67,2025/06/13 06:03:12,0.002,2.0
68,68,2025/06/13 06:03:29,0.002,1.0
69,69,2025/06/13 06:03:47,0.002,2.0
70,70,2025/06/13 06:04:04,0.002,1.0
71,71,2025/06/13 06:04:22,0.002,2.0
72,72,2025/06/13 06:04:39,0.0022,0.0
73,73,2025/06/13 06:04:57,0.0022,2.0
74,74,2025/06/13 06:05:14,0.0022,1.0
75,75,2025/06/13 06:05:32,0.0022,2.0
76,76,2025/06/13 06:05:49,0.0022,1.0
77,77,2025/06/13 06:06:07,0.0022,2.0
78,78,2025/06/13 06:06:24,0.0022,1.0
79,79,2025/06/13 06:06:42,0.0022,2.0
80,80,2025/06/13 06:06:59,0.0022,1.0
81,81,2025/06/13 06:07:17,0.0024,0.0
82,82,2025/06/13 06:07:34,0.0024,1.0
83,83,2025/06/13 06:07:51,0.0024,2.0
84,84,2025/06/13 06:08:09,0.0024,1.0
85,85,2025/06/13 06:08:26,0.0024,2.0
86,86,2025/06/13 06:08:44,0.0024,1.0
87,87,2025/06/13 06:09:01,0.0024,2.0
88,88,2025/06/13 06:09:19,0.0024,1.0
89,89,2025/06/13 06:09:36,0.0024,2.0
90,90,2025/06/13 06:09:54,0.0026000000000000003,0.0
91,91,2025/06/13 06:10:11,0.0026000000000000003,2.0
92,92,2025/06/13 06:10:29,0.0026000000000000003,1.0
93,93,2025/06/13 06:10:47,0.0026000000000000003,2.0
94,94,2025/06/13 06:11:04,0.0026000000000000003,1.0
95,95,2025/06/13 06:11:22,0.0026000000000000003,2.0
96,96,2025/06/13 06:11:39,0.0026000000000000003,1.0
97,97,2025/06/13 06:11:57,0.0026000000000000003,2.0
98,98,2025/06/13 06:12:14,0.0026000000000000003,1.0
99,99,2025/06/13 06:12:32,0.0028,0.0
100,100,2025/06/13 06:12:49,0.0028,1.0
101,101,2025/06/13 06:13:06,0.0028,2.0
102,102,2025/06/13 06:13:24,0.0028,1.0
103,103,2025/06/13 06:13:41,0.0028,2.0
104,104,2025/06/13 06:13:59,0.0028,1.0
105,105,2025/06/13 06:14:16,0.0028,2.0
106,106,2025/06/13 06:14:34,0.0028,1.0
107,107,2025/06/13 06:14:52,0.0028,2.0
108,108,2025/06/13 06:15:09,0.0018000000000000002,0.0
109,109,2025/06/13 06:15:27,0.0018000000000000002,2.0
110,110,2025/06/13 06:15:44,0.0018000000000000002,1.0
111,111,2025/06/13 06:16:01,0.0018000000000000002,2.0
112,112,2025/06/13 06:16:19,0.0018000000000000002,1.0
113,113,2025/06/13 06:16:36,0.0018000000000000002,2.0
114,114,2025/06/13 06:16:54,0.0018000000000000002,1.0
115,115,2025/06/13 06:17:11,0.0018000000000000002,2.0
116,116,2025/06/13 06:17:29,0.0018000000000000002,1.0
117,117,2025/06/13 06:17:47,0.002,0.0
118,118,2025/06/13 06:18:04,0.002,1.0
119,119,2025/06/13 06:18:21,0.002,2.0
120,120,2025/06/13 06:18:39,0.002,1.0
121,121,2025/06/13 06:18:56,0.002,2.0
122,122,2025/06/13 06:19:14,0.002,1.0
123,123,2025/06/13 06:19:31,0.002,2.0
124,124,2025/06/13 06:19:49,0.002,1.0
125,125,2025/06/13 06:20:06,0.002,2.0
126,126,2025/06/13 06:20:24,0.0022,0.0
127,127,2025/06/13 06:20:41,0.0022,2.0
128,128,2025/06/13 06:20:59,0.0022,1.0
129,129,2025/06/13 06:21:16,0.0022,2.0
130,130,2025/06/13 06:21:34,0.0022,1.0
131,131,2025/06/13 06:21:51,0.0022,2.0
132,132,2025/06/13 06:22:08,0.0022,1.0
133,133,2025/06/13 06:22:26,0.0022,2.0
134,134,2025/06/13 06:22:43,0.0022,1.0
135,135,2025/06/13 06:23:01,0.0024,0.0
136,136,2025/06/13 06:23:19,0.0024,1.0
137,137,2025/06/13 06:23:36,0.0024,2.0
138,138,2025/06/13 06:23:54,0.0024,1.0
139,139,2025/06/13 06:24:11,0.0024,2.0
140,140,2025/06/13 06:24:29,0.0024,1.0
141,141,2025/06/13 06:24:47,0.0024,2.0
142,142,2025/06/13 06:25:04,0.0024,1.0
143,143,2025/06/13 06:25:22,0.0024,2.0
144,144,2025/06/13 06:25:39,0.0026000000000000003,0.0
145,145,2025/06/13 06:25:56,0.0026000000000000003,2.0
146,146,2025/06/13 06:26:14,0.0026000000000000003,1.0
147,147,2025/06/13 06:26:31,0.0026000000000000003,2.0
148,148,2025/06/13 06:26:49,0.0026000000000000003,1.0
149,149,2025/06/13 06:27:06,0.0026000000000000003,2.0
150,150,2025/06/13 06:27:24,0.0026000000000000003,1.0
151,151,2025/06/13 06:27:42,0.0026000000000000003,2.0
152,152,2025/06/13 06:27:59,0.0026000000000000003,1.0
153,153,2025/06/13 06:28:17,0.0028,0.0
154,154,2025/06/13 06:28:34,0.0028,1.0
155,155,2025/06/13 06:28:52,0.0028,2.0
156,156,2025/06/13 06:29:09,0.0028,1.0
157,157,2025/06/13 06:29:27,0.0028,2.0
158,158,2025/06/13 06:29:45,0.0028,1.0
159,159,2025/06/13 06:30:02,0.0028,2.0
160,160,2025/06/13 06:30:20,0.0028,1.0
161,161,2025/06/13 06:30:37,0.0028,2.0
162,162,2025/06/13 06:30:55,0.0018000000000000002,0.0
163,163,2025/06/13 06:31:12,0.0018000000000000002,2.0
164,164,2025/06/13 06:31:30,0.0018000000000000002,1.0
165,165,2025/06/13 06:31:48,0.0018000000000000002,2.0
166,166,2025/06/13 06:32:05,0.0018000000000000002,1.0
167,167,2025/06/13 06:32:23,0.0018000000000000002,2.0
168,168,2025/06/13 06:32:40,0.0018000000000000002,1.0
169,169,2025/06/13 06:32:58,0.0018000000000000002,2.0
170,170,2025/06/13 06:33:15,0.0018000000000000002,1.0
171,171,2025/06/13 06:33:33,0.002,0.0
172,172,2025/06/13 06:33:50,0.002,1.0
173,173,2025/06/13 06:34:08,0.002,2.0
174,174,2025/06/13 06:34:25,0.002,1.0
175,175,2025/06/13 06:34:43,0.002,2.0
176,176,2025/06/13 06:35:01,0.002,1.0
177,177,2025/06/13 06:35:18,0.002,2.0
178,178,2025/06/13 06:35:36,0.002,1.0
179,179,2025/06/13 06:35:53,0.002,2.0
180,180,2025/06/13 06:36:11,0.0022,0.0
181,181,2025/06/13 06:36:28,0.0022,2.0
182,182,2025/06/13 06:36:46,0.0022,1.0
183,183,2025/06/13 06:37:03,0.0022,2.0
184,184,2025/06/13 06:37:21,0.0022,1.0
185,185,2025/06/13 06:37:38,0.0022,2.0
186,186,2025/06/13 06:37:56,0.0022,1.0
187,187,2025/06/13 06:38:14,0.0022,2.0
188,188,2025/06/13 06:38:31,0.0022,1.0
189,189,2025/06/13 06:38:49,0.0024,0.0
190,190,2025/06/13 06:39:07,0.0024,1.0
191,191,2025/06/13 06:39:24,0.0024,2.0
192,192,2025/06/13 06:39:42,0.0024,1.0
193,193,2025/06/13 06:40:00,0.0024,2.0
194,194,2025/06/13 06:40:17,0.0024,1.0
195,195,2025/06/13 06:40:35,0.0024,2.0
196,196,2025/06/13 06:40:52,0.0024,1.0
197,197,2025/06/13 06:41:10,0.0024,2.0
198,198,2025/06/13 06:41:28,0.0026000000000000003,0.0
199,199,2025/06/13 06:41:45,0.0026000000000000003,2.0
200,200,2025/06/13 06:42:03,0.0026000000000000003,1.0
201,201,2025/06/13 06:42:20,0.0026000000000000003,2.0
202,202,2025/06/13 06:42:38,0.0026000000000000003,1.0
203,203,2025/06/13 06:42:55,0.0026000000000000003,2.0
204,204,2025/06/13 06:43:13,0.0026000000000000003,1.0
205,205,2025/06/13 06:43:31,0.0026000000000000003,2.0
206,206,2025/06/13 06:43:48,0.0026000000000000003,1.0
207,207,2025/06/13 06:44:06,0.0028,0.0
208,208,2025/06/13 06:44:23,0.0028,1.0
209,209,2025/06/13 06:44:41,0.0028,2.0
210,210,2025/06/13 06:44:58,0.0028,1.0
211,211,2025/06/13 06:45:16,0.0028,2.0
212,212,2025/06/13 06:45:33,0.0028,1.0
213,213,2025/06/13 06:45:51,0.0028,2.0
214,214,2025/06/13 06:46:09,0.0028,1.0
215,215,2025/06/13 06:46:26,0.0028,2.0
216,216,2025/06/13 06:46:44,0.0018000000000000002,0.0
217,217,2025/06/13 06:47:01,0.0018000000000000002,2.0
218,218,2025/06/13 06:47:19,0.0018000000000000002,1.0
219,219,2025/06/13 06:47:36,0.0018000000000000002,2.0
220,220,2025/06/13 06:47:54,0.0018000000000000002,1.0
221,221,2025/06/13 06:48:11,0.0018000000000000002,2.0
222,222,2025/06/13 06:48:29,0.0018000000000000002,1.0
223,223,2025/06/13 06:48:46,0.0018000000000000002,2.0
224,224,2025/06/13 06:49:04,0.0018000000000000002,1.0
225,225,2025/06/13 06:49:22,0.002,0.0
226,226,2025/06/13 06:49:39,0.002,1.0
227,227,2025/06/13 06:49:57,0.002,2.0
228,228,2025/06/13 06:50:14,0.002,1.0
229,229,2025/06/13 06:50:32,0.002,2.0
